"Börsdata ID";"Company";"Stock price - Current";"Info - Price Currency";"Info - Country";"Info - Ticker";"Info - Sector";"Market Cap - Current SEK";"P/E - Current";"Earnings/share - Growth 1y";"PEG - Current";"ROC - Current";"Rel. Perform - Perform. 1y"
"1065";"Grieg Seafood";"70.30";"NOK";"Norway";"GSF";"Food and Beverage";"8214.6";"161.5";"101.8%";"1.6";"81.3%";"24.6%"
"2575";"GRK Infra";"13.31";"EUR";"Finland";"GRK";"Industrials";"6105.5";"12.4";"15.1%";"0.8";"-205.8%";
"1592";"Grong Sparebank";"189.60";"NOK";"Norway";"GRONG";"Financials";"775.7";"9.1";"74.5%";"0.1";"2.0%";"13.6%"
"312";"Gruvaktiebolaget Viscaria";"14.16";"SEK";"Sweden";"VISC";"Materials";"3403.0";"-17.1";"-69.4%";;"-3.6%";"-35.9%"
"426";"Gränges";"140.10";"SEK";"Sweden";"GRNG";"Industrials";"14919.4";"14.7";"0.2%";"65.9";"12.9%";"-10.0%"
"1249";"Grönlandsbanken";"945.00";"DKK";"Denmark";"GRLA";"Financials";"2568.5";"9.4";"-13.5%";"-0.7";"2.3%";"2.2%"
"483";"Guard Therapeutics";"1.55";"SEK";"Sweden";"GUARD";"Health Care";"31.3";"-0.3";"30.9%";;;"-98.4%"
"2506";"Gubra";"366.60";"DKK";"Denmark";"GUBRA";"Health Care";"9050.8";"3.5";"4749.7%";"0.0";"178.8%";"-37.8%"
"580";"Guideline Geo";"9.66";"SEK";"Sweden";"GGEO";"Materials";"110.4";"-272.9";"-112.3%";;"1.7%";"-11.5%"
"2602";"Guldbrev";"19.30";"SEK";"Sweden";"GULD";"Consumer Durables";"405.2";"5.7";"150.5%";"0.0";"292.8%";
"2616";"Gulf Keystone Petroleum";"27.92";"USD";"Norway";"GKP";"Energy";"6256.0";;;;;
"511";"Gullberg & Jansson";"13.90";"SEK";"Sweden";"GJAB";"Industrials";"121.4";"-16.6";"17.5%";;"-23.5%";"-5.4%"
"1139";"Gyldendal";"440.00";"NOK";"Norway";"GYL";"Consumer Durables";"1065.9";"13.9";"339.5%";"0.0";"10.6%";"7.5%"
"1250";"Gyldendal B";"454.00";"DKK";"Denmark";"GYLD B";"Consumer Durables";"699.3";"14.5";"-14.6%";"-1.0";"11.4%";"32.7%"
"942";"H. Lundbeck B";"37.14";"DKK";"Denmark";"HLUN B";"Health Care";"55842.5";"11.5";"1.6%";"7.3";"13.3%";"-15.7%"
"1883";"H100 Group";"1.43";"SEK";"Sweden";"H100";"Financials";"483.9";"-0.8";"-234.2%";;"-39.6%";"-11.7%"
"2585";"Hacksaw";"58.18";"SEK";"Sweden";"HACK";"Consumer Durables";"16825.4";"10.8";"55.3%";"0.2";"700.5%";
"1889";"Hafnia Limited";"67.20";"NOK";"Norway";"HAFNI";"Energy";"35477.6";"10.1";"-56.1%";"-0.2";"11.7%";"34.7%"
"142";"HAKI Safety B";"18.10";"SEK";"Sweden";"HAKI B";"Financials";"539.6";"14.8";"-18.8%";"-0.8";"5.7%";"-35.0%"
"917";"Hamlet BioPharma";"7.25";"SEK";"Sweden";"HAMLET B";"Health Care";"1338.8";"-22.8";"-19.2%";;"-259.1%";"71.1%"
"204";"Handelsbanken A";"138.10";"SEK";"Sweden";"SHB A";"Financials";"273441.9";"11.5";"-13.6%";"-0.8";"1.0%";"-4.6%"
"301";"Hansa Biopharma";"29.22";"SEK";"Sweden";"HNSA";"Health Care";"2973.5";"-4.7";"47.5%";;"-946.3%";"16.8%"
"403";"Hanza";"158.00";"SEK";"Sweden";"HANZA";"Industrials";"9947.5";"29.3";"111.8%";"0.3";"12.1%";"82.7%"
"1252";"Harboes Bryggeri";"109.20";"DKK";"Denmark";"HARB B";"Food and Beverage";"989.4";"15.4";"-52.3%";"-0.3";"4.7%";"-56.3%"
"1681";"Harvia";"35.30";"EUR";"Finland";"HARVIA";"Consumer Durables";"7390.9";"24.9";"9.1%";"2.8";"19.9%";"-31.9%"
"2543";"Haugesund Sparebank";"167.88";"NOK";"Norway";"HGSB";"Financials";"908.5";"18.1";"-6.0%";"-3.0";"1.2%";"-14.0%"
"2090";"Hav Group";"9.52";"NOK";"Norway";"HAV";"Utilities";"343.2";"73.4";"112.3%";"0.7";"-2.6%";"14.7%"
"2266";"Havila Kystruten";"51.60";"NOK";"Norway";"HKY";"Industrials";"909.9";"-1.3";"37.8%";;"1.2%";"6.3%"
"1066";"Havila Shipping";"1.05";"NOK";"Norway";"HAVI";"Energy";"299.0";"29.0";"-91.1%";"-0.3";"81.0%";"-24.7%"
"94";"Havsfrun Investment";"16.15";"SEK";"Sweden";"HAV B";"Financials";"195.5";"15.1";"613.7%";"0.0";"24.1%";"-29.2%"
"2280";"Haypp Group";"118.00";"SEK";"Sweden";"HAYPP";"Food and Beverage";"3814.5";"85.1";"-8.0%";"-10.6";"8.5%";"24.3%"
"95";"Heba";"27.80";"SEK";"Sweden";"HEBA B";"Financials";"4590.3";"26.1";"2.8%";"9.2";"1.7%";"-5.2%"
"585";"Hedera";"0.66";"SEK";"Sweden";"HEGR";"Industrials";"22.6";"-2.2";"-86.2%";;"-7.7%";"-89.7%"
"404";"Heliospectra";"0.11";"SEK";"Sweden";"HELIO";"Technology";"64.5";"-1.5";"62.9%";;"-493.5%";"-72.3%"
"2127";"Hemnet";"109.30";"SEK";"Sweden";"HEM";"Technology";"10445.4";"19.9";"8.9%";"2.2";"38.3%";"-76.8%"
"2137";"Hemply Balance";"0.023";"SEK";"Sweden";"HMPLY";"Health Care";"3.6";"-7.7";"23.1%";;"-100.0%";"-36.4%"
"97";"Hennes & Mauritz";"170.00";"SEK";"Sweden";"HM B";"Consumer Durables";"272763.5";"22.4";"5.1%";"4.4";"21.0%";"17.0%"
"991";"Herantis Pharma";"1.87";"EUR";"Finland";"HRTIS";"Health Care";"555.1";"-6.7";"-16.7%";;"-636.3%";"26.2%"
"2538";"Hermana Holding";"17.50";"NOK";"Norway";"HERMA";"Financials";"247.7";"-17.7";"-879.8%";;"-33.5%";"52.5%"
"2537";"Hernö Gin";"3.32";"SEK";"Sweden";"HERNO B";"Food and Beverage";"135.5";"30.5";"-33.0%";"-0.9";"3.4%";"-15.3%"
"98";"Hexagon";"95.98";"SEK";"Sweden";"HEXA B";"Industrials";"259671.8";"38.5";"-39.5%";"-1.0";"7.4%";"-24.5%"
"1067";"Hexagon Composites";"9.60";"NOK";"Norway";"HEX";"Materials";"2492.6";"-2.0";"-14.0%";;"-3.3%";"-69.5%"
"2053";"Hexagon Purus";"1.07";"NOK";"Norway";"HPUR";"Industrials";"472.2";"-0.3";"-35.3%";;"-44.3%";"-51.9%"
"405";"Hexatronic";"32.20";"SEK";"Sweden";"HTRO";"Industrials";"6744.8";"-460.0";"-104.1%";;"3.9%";"1.6%"
"2200";"Hexicon";"0.13";"SEK";"Sweden";"HEXI";"Utilities";"45.5";"-0.1";"-26.7%";;"-50.0%";"-39.4%"
"99";"Hexpol";"68.70";"SEK";"Sweden";"HPOL B";"Materials";"23662.8";"12.2";"-12.6%";"-1.0";"19.0%";"-42.1%"
"2598";"HF Reverse";"41.00";"SEK";"Sweden";"HFRTO B";"Financials";"40.5";;;;;
"1251";"HH International";"78.30";"DKK";"Denmark";"HH";"Industrials";"1950.8";"-1.9";"-1154.6%";;"-28.5%";"-41.3%"
"674";"Hiab";"41.92";"EUR";"Finland";"HIAB";"Industrials";"30380.7";"17.9";"-2.5%";"-7.3";"31.5%";"-17.8%"
"2385";"High Coast Distillery";"34.00";"SEK";"Sweden";"HIGHCO B";"Food and Beverage";"195.3";"227.0";"41.7%";"5.4";"3.1%";"-31.0%"
"2287";"Hilbert Group";"5.98";"SEK";"Sweden";"HILB B";"Financials";"676.0";"-4.9";"-43.9%";;;"-0.8%"
"2355";"Himalaya Shipping";"124.00";"NOK";"Norway";"HSHP";"Industrials";"5970.9";"32.3";"-20.7%";"-1.6";"8.6%";"95.6%"
"722";"HKFoods";"1.75";"EUR";"Finland";"HKFOODS";"Food and Beverage";"1762.2";"21.9";"188.9%";"0.1";"10.4%";"43.9%"
"101";"HMS Networks";"423.00";"SEK";"Sweden";"HMS";"Technology";"21284.9";"48.9";"36.4%";"1.3";"13.5%";"-20.3%"
"1163";"Hofseth BioCare";"1.49";"NOK";"Norway";"HBC";"Food and Beverage";"721.1";"-4.5";"-9.1%";;"-130.6%";"-43.8%"
"742";"Hoist Finance";"146.70";"SEK";"Sweden";"HOFI";"Financials";"12825.0";"12.7";"15.1%";"0.8";"2.3%";"92.1%"
"2434";"Holand Og Setskog Sparebank";"160.00";"NOK";"Norway";"HSPG";"Financials";"113.4";"23.4";"-28.9%";"-0.8";"0.7%";"-8.3%"
"971";"Holdflight";"0.21";"SEK";"Sweden";"HOLDFL";"Technology";"17.0";"-2.9";"-172.3%";;"-77.3%";"103.7%"
"102";"Holmen B";"328.60";"SEK";"Sweden";"HOLM B";"Materials";"53401.4";"17.8";"2.8%";"6.4";"4.5%";"-31.5%"
"534";"HomeMaid";"29.00";"SEK";"Sweden";"HOME B";"Consumer Durables";"549.6";"16.6";"26.3%";"0.6";"44.8%";"10.5%"
"819";"Honkarakenne";"2.46";"EUR";"Finland";"HONBS";"Industrials";"171.1";"-3.5";"-89.2%";;"-40.0%";"-16.2%"
"1755";"Hoodin";"0.18";"SEK";"Sweden";"HOODIN";"Technology";"15.4";"-2.6";"23.6%";;"-224.1%";"-44.6%"
"400";"Hotel Fast";"0.045";"SEK";"Sweden";"HOTEL";"Consumer Durables";"3.0";"0.1";"20.1%";"0.0";"-9.5%";"-83.1%"
"2316";"Hove";"5.08";"DKK";"Denmark";"HOVE";"Industrials";"193.9";"14.3";"42.1%";"0.3";"19.0%";"38.1%"
"2039";"Huddlestock Fintech";"0.58";"NOK";"Norway";"HUDL";"Technology";"171.1";"-1.5";"-25.9%";;"-131.0%";"-28.3%"
"2091";"Huddly";"24.80";"NOK";"Norway";"HDLY";"Technology";"793.5";"-3.9";"32.1%";;"-40.0%";"82.5%"
"103";"Hufvudstaden A";"123.40";"SEK";"Sweden";"HUFV A";"Financials";"26071.0";"20.0";"34.0%";"0.6";"3.5%";"-1.5%"
"679";"Huhtamäki";"27.52";"EUR";"Finland";"HUH1V";"Materials";"33214.2";"15.0";"-14.5%";"-1.0";"10.2%";"-30.0%"
"303";"Hultström";"2.80";"SEK";"Sweden";"HULT B";"Industrials";"170.3";"12.9";"-48.6%";"-0.3";"28.8%";"-37.3%"
"1010";"Humana";"44.05";"SEK";"Sweden";"HUM";"Health Care";"2282.9";"9.1";"73.8%";"0.1";"7.5%";"-13.2%"
"431";"Humble Group";"7.07";"SEK";"Sweden";"HUMBLE";"Food and Beverage";"3201.5";"176.8";"-85.2%";"-2.1";"3.5%";"-36.3%"
"1940";"Hunter Capital";"10.40";"SEK";"Sweden";"HUNTER";"Consumer Durables";"47.2";"1.3";"225.3%";"0.0";"-3.4%";"21.7%"
"1160";"Hunter Group";"5.60";"NOK";"Norway";"HUNT";"Energy";"777.7";"5.3";"218.4%";"0.0";"85.2%";"440.7%"
"2037";"HusCompagniet";"31.30";"DKK";"Denmark";"HUSCO";"Industrials";"1026.1";"-25.9";"-411.0%";;"0.7%";"-48.6%"
"104";"Husqvarna B";"35.73";"SEK";"Sweden";"HUSQ B";"Consumer Durables";"20592.8";"11.6";"33.3%";"0.3";"7.8%";"-42.4%"
"1253";"Hvidbjerg Bank";"189.00";"DKK";"Denmark";"HVID";"Financials";"479.5";"9.3";"-5.6%";"-1.7";"2.4%";"30.6%"
"877";"Hybricon";"1.45";"SEK";"Sweden";"HYCO";"Industrials";"18.6";"-25.8";"-317.4%";;"-11.4%";"-12.3%"
"2003";"HydrogenPro";"1.46";"NOK";"Norway";"HYPRO";"Utilities";"143.7";"-0.6";"8.3%";;"-130.5%";"-79.1%"
"2139";"Hynion";"0.020";"NOK";"Norway";"HYN";"Utilities";"15.2";"-0.1";"24.9%";;"-186.4%";"-89.5%"
"2344";"Höegh Autoliners";"135.50";"NOK";"Norway";"HAUTO";"Industrials";"26624.8";"5.0";"-17.1%";"-0.3";"29.8%";"52.5%"
"2440";"I Love Lund";"70.00";"SEK";"Sweden";"LOVE B";"Financials";"30.2";"-6.3";"32.1%";;"-8.7%";"-34.6%"
"2015";"Icelandic Salmon";"64.60";"NOK";"Norway";"ISLAX";"Food and Beverage";"2060.1";"-5.6";"-7868.6%";;"-12.1%";"-47.4%"
"1689";"Iconovo";"1.15";"SEK";"Sweden";"ICO";"Health Care";"110.6";"-1.0";"55.6%";;"-38.3%";"-70.2%"
"1070";"IDEX Biometrics";"10.60";"NOK";"Norway";"IDEX";"Technology";"751.6";"-6.5";"97.1%";;"-357.8%";"149.0%"
"506";"IDL Diagnostics";"0.32";"SEK";"Sweden";"IDLDX";"Health Care";"73.7";"-6.1";"71.4%";;"-9.8%";"-47.4%"
"2108";"Idun Industrier";"307.00";"SEK";"Sweden";"IDUN B";"Financials";"3534.2";"65.3";"63.0%";"1.0";"11.1%";"-17.0%"
"450";"Igrene";"0.99";"SEK";"Sweden";"ABI";"Energy";"118.0";"-15.6";"6.2%";;"-36.6%";"59.1%"
"820";"Ilkka 2";"4.14";"EUR";"Finland";"ILKKA2";"Consumer Durables";"1190.0";"27.1";"-34.2%";"-0.8";"-0.5%";"7.6%"
"108";"Image Systems";"0.93";"SEK";"Sweden";"IS";"Technology";"83.0";"-5.8";"-260.0%";;"-13.2%";"-64.9%"
"2418";"IMHO Intermedia House";"0.017";"SEK";"Sweden";"IMHO B";"Industrials";"1.5";"-0.1";"-45.8%";;"-26.3%";"-96.5%"
"924";"Immunovia";"0.16";"SEK";"Sweden";"IMMNOV";"Health Care";"105.5";"-0.4";"54.8%";;;"-64.8%"
"304";"Impact Coatings";"1.35";"SEK";"Sweden";"IMPC";"Industrials";"141.5";"-2.6";"-53.7%";;"-37.2%";"-72.9%"
"2154";"Impero";"7.30";"DKK";"Denmark";"IMPERO";"Technology";"289.9";"-25.2";"39.8%";;;"2.3%"
"1972";"Implantica";"40.65";"SEK";"Sweden";"IMP A SDB";"Health Care";"2828.8";"-13.4";"16.7%";;"-32.5%";"22.6%"
"821";"Incap";"9.63";"EUR";"Finland";"ICP1V";"Industrials";"3176.1";"20.3";"-38.6%";"-0.5";"30.7%";"-25.8%"
"1779";"InCoax Networks";"0.51";"SEK";"Sweden";"INCOAX";"Telecom";"66.9";"-2.1";"-40.0%";;"-26.1%";"-76.5%"
"2278";"Inderes";"15.30";"EUR";"Finland";"INDERES";"Industrials";"300.7";"125.1";"-52.8%";"-2.4";"21.4%";"-30.1%"
"1184";"Induct";"3.26";"NOK";"Norway";"INDCT";"Technology";"105.1";"-14.3";"30.0%";;"-12.4%";"-21.6%"
"109";"Industrivärden C";"455.20";"SEK";"Sweden";"INDU C";"Financials";"196600.4";"5.6";"179.8%";"0.0";"18.3%";"8.8%"
"110";"Indutrade";"204.60";"SEK";"Sweden";"INDT";"Industrials";"74540.5";"29.1";"-6.9%";"-4.2";"15.7%";"-40.0%"
"1075";"Infant Bacterial";"48.25";"SEK";"Sweden";"IBT B";"Health Care";"650.0";"-10.0";"52.4%";;;"38.3%"
"1659";"Infracom";"24.00";"SEK";"Sweden";"INFRA";"Telecom";"833.5";"5.2";"58.4%";"0.1";"11.1%";"8.8%"
"1691";"Infrea";"16.80";"SEK";"Sweden";"INFREA";"Industrials";"505.5";"70.0";"180.0%";"0.4";"3.9%";"20.9%"
"1522";"Inhalation Sciences";"0.22";"SEK";"Sweden";"ISAB";"Health Care";"9.7";"-0.8";"23.5%";;"-229.2%";"-80.8%"
"2406";"Inify Laboratories";"4.68";"NOK";"Norway";"INIFY";"Health Care";"518.1";"-5.4";"24.6%";;"-132.1%";"-40.0%"
"1960";"ININ Group";"2.86";"NOK";"Norway";"ININ";"Industrials";"396.9";"-3.2";"-50.4%";;"5.1%";"25.3%"
"754";"Inission";"60.00";"SEK";"Sweden";"INISS B";"Technology";"1382.3";"46.2";"-60.6%";"-0.8";"10.9%";"47.5%"
"1412";"Initiator Pharma";"2.99";"SEK";"Sweden";"INIT";"Health Care";"204.7";"-10.3";"13.2%";;"-326.3%";"-65.6%"
"784";"Insplorion";"0.059";"SEK";"Sweden";"INSP";"Industrials";"4.7";"-0.2";"45.5%";;"-575.6%";"-93.8%"
"1966";"Instabank";"3.92";"NOK";"Norway";"INSTA";"Financials";"1827.4";"19.6";"-22.9%";"-0.9";"1.6%";"68.3%"
"1437";"Instalco";"30.32";"SEK";"Sweden";"INSTAL";"Industrials";"8148.7";"23.7";"-2.3%";"-10.3";"9.7%";"-20.1%"
"2557";"Intea Fastigheter B";"68.50";"SEK";"Sweden";"INTEA B";"Financials";"19817.5";"24.6";"68.7%";"0.4";"4.3%";"12.7%"
"2115";"Integrated Wind";"59.70";"NOK";"Norway";"IWS";"Utilities";"2456.9";"12.0";"291.0%";"0.0";"7.2%";"40.6%"
"1455";"Integrum";"7.75";"SEK";"Sweden";"INTEG B";"Health Care";"206.7";"-5.5";"-40.9%";;"-29.0%";"-60.9%"
"1443";"International Petroleum";"259.80";"SEK";"Sweden";"IPCO";"Energy";"29312.5";"112.6";"-69.5%";"-1.6";"6.2%";"66.4%"
"1071";"InterOil Exploration";"6.76";"NOK";"Norway";"IOX";"Energy";"140.2";"-0.8";"-21.8%";;;"314.1%"
"1436";"Intervacc";"0.74";"SEK";"Sweden";"IVACC";"Health Care";"251.9";"-2.7";"72.9%";;"-73.2%";"-31.3%"
"112";"Intrum";"38.30";"SEK";"Sweden";"INTRUM";"Financials";"5218.2";"-3.4";"63.3%";;"0.8%";"23.7%"
"986";"Invent Medic";"0.19";"SEK";"Sweden";"IMS";"Health Care";"22.7";"-4.1";"75.3%";;"-74.1%";"6.1%"
"113";"Investor B";"342.20";"SEK";"Sweden";"INVE B";"Financials";"1050109.0";"6.7";"39.0%";"0.2";"15.3%";"2.4%"
"833";"Investors House";"4.14";"EUR";"Finland";"INVEST";"Financials";"295.4";"6.1";"-37.2%";"-0.2";"16.7%";"-35.9%"
"424";"Inwido";"145.60";"SEK";"Sweden";"INWI";"Industrials";"8440.9";"16.4";"-4.5%";"-3.6";"10.7%";"-38.7%"
"306";"Invisio";"275.50";"SEK";"Sweden";"IVSO";"Technology";"12722.6";"58.4";"-29.8%";"-2.0";"34.7%";"-43.9%"
"412";"Irisity";"0.12";"SEK";"Sweden";"IRIS";"Technology";"47.8";"-0.3";"74.5%";;"-57.8%";"-92.7%"
"1410";"IRLAB Therapeutics";"1.59";"SEK";"Sweden";"IRLAB A";"Health Care";"134.7";"-1.0";"-2.3%";;;"-89.3%"
"1434";"Isofol Medical";"0.66";"SEK";"Sweden";"ISOFOL";"Health Care";"184.3";"-3.4";"28.4%";;"-84.2%";"-68.4%"
"946";"ISS";"220.00";"DKK";"Denmark";"ISS";"Industrials";"57869.2";"14.1";"9.7%";"1.5";"18.7%";"23.4%"
"114";"ITAB Shop Concept";"13.70";"SEK";"Sweden";"ITAB";"Industrials";"3537.8";"26.9";"-63.0%";"-0.4";"7.9%";"-39.1%"
"1697";"I-Tech";"49.50";"SEK";"Sweden";"ITECH";"Materials";"593.9";"17.7";"-14.5%";"-1.2";"156.5%";"-48.0%"
"1141";"Itera";"8.00";"NOK";"Norway";"ITERA";"Technology";"677.2";"28.6";"-34.2%";"-0.8";"118.7%";"-23.0%"
"528";"iZafe";"0.40";"SEK";"Sweden";"IZAFE B";"Health Care";"172.2";"-8.9";"43.8%";;"-67.0%";"49.2%"
"2437";"Jaeren Sparebank";"355.25";"NOK";"Norway";"JAREN";"Financials";"1805.0";"11.4";"12.3%";"0.9";"1.7%";"-10.7%"
"1194";"Jeudan";"200.00";"DKK";"Denmark";"JDAN";"Financials";"16740.5";"11.1";"789.9%";"0.0";"2.8%";"-6.0%"
"1073";"Jinhui Shipping";"5.58";"NOK";"Norway";"JIN";"Industrials";"628.0";"4.8";"-47.7%";"-0.1";"5.2%";"-7.2%"
"309";"JLT Mobile";"1.54";"SEK";"Sweden";"JLT";"Technology";"44.2";"-17.7";"67.5%";;"-7.1%";"-36.4%"
"116";"JM";"114.00";"SEK";"Sweden";"JM";"Industrials";"7353.6";"131.3";"-84.1%";"-1.6";"3.2%";"-32.1%"
"1852";"John Mattson";"59.80";"SEK";"Sweden";"JOMA";"Financials";"4532.5";"25.6";"14.5%";"1.8";"1.7%";"-7.6%"
"1699";"JonDeTech Sensors";"0.50";"SEK";"Sweden";"JDT";"Industrials";"29.1";"-0.5";"46.4%";;"-104.3%";"-86.8%"
"1363";"Jumpgate";"2.33";"SEK";"Sweden";"GATE";"Consumer Durables";"34.3";"-1.5";"-0.3%";;"-35.9%";"-7.9%"
"947";"Jyske Bank";"850.00";"DKK";"Denmark";"JYSK";"Financials";"78944.2";"9.9";"6.8%";"1.5";"1.0%";"35.6%"
"1853";"K2A";"4.20";"SEK";"Sweden";"K2A B";"Financials";"368.2";"3.6";"174.0%";"0.0";"3.1%";"-42.9%"
"296";"K33";"0.022";"SEK";"Sweden";"K33";"Technology";"314.1";"-6.0";"-1100.0%";;"-37.1%";"-52.8%"
"117";"Kabe";"172.80";"SEK";"Sweden";"KABE B";"Consumer Durables";"1555.2";"20.5";"-60.9%";"-0.3";"3.9%";"-46.4%"
"289";"Kakel Max";"10.40";"SEK";"Sweden";"KAKEL";"Industrials";"31.6";"-22.4";"74.4%";;"-4.3%";"2.3%"
"1951";"Kaldvik";"4.00";"NOK";"Norway";"KLDVK";"Food and Beverage";"693.3";"-1.1";"-36.3%";;"-6.4%";"-89.3%"
"407";"Kallebäck Property";"202.00";"SEK";"Sweden";"KAPIAB";"Financials";"737.3";"15.9";"2.5%";"6.5";"5.0%";"4.2%"
"2541";"Kalmar";"42.62";"EUR";"Finland";"KALMAR";"Industrials";"30704.7";"16.7";"28.2%";"0.6";"26.7%";"13.6%"
"408";"Kambi";"108.50";"SEK";"Sweden";"KAMBI";"Consumer Durables";"3006.5";"41.4";"-51.8%";"-0.8";"6.0%";"1.3%"
"1527";"Kamux";"1.72";"EUR";"Finland";"KAMUX";"Consumer Durables";"771.8";"-29.9";"-147.9%";;"0.5%";"-39.9%"
"2525";"Karnell Group";"58.70";"SEK";"Sweden";"KARNEL B";"Industrials";"3132.6";"22.0";"73.4%";"0.3";"11.3%";"15.2%"
"1796";"Karnov";"70.50";"SEK";"Sweden";"KAR";"Industrials";"7621.2";"7.8";"3003.2%";"0.0";"24.0%";"-28.3%"
"2387";"Katalysen Ventures";"6.05";"SEK";"Sweden";"KAV";"Financials";"62.6";"-3.1";"17.7%";;"-17.7%";"-57.0%"
"2559";"KB Components";"39.75";"SEK";"Sweden";"KBC";"Industrials";"2226.0";"24.1";"-6.9%";"-3.5";"15.1%";"-40.9%"
"243";"KDventures";"0.23";"SEK";"Sweden";"KDV B";"Financials";"151.7";"-0.3";"-2294.7%";;"-19.0%";"-85.3%"
"583";"KebNi";"1.32";"SEK";"Sweden";"KEBNI B";"Technology";"362.8";"-1471.1";"-112.2%";;"1.4%";"-31.3%"
"680";"Kemira";"18.79";"EUR";"Finland";"KEMIRA";"Materials";"31639.4";"15.9";"-26.5%";"-0.6";"12.0%";"-22.3%"
"2345";"Kempower";"13.18";"EUR";"Finland";"KEMPOWR";"Industrials";"8199.0";"-58.8";"46.4%";;"-11.9%";"-2.0%"
"409";"Kentima";"2.50";"SEK";"Sweden";"KENH";"Technology";"72.9";"11.5";"386.1%";"0.0";"20.6%";"1.3%"
"827";"Keskisuomalainen";"9.92";"EUR";"Finland";"KSL";"Consumer Durables";"1217.5";"12.4";"238.6%";"0.1";"10.9%";"28.7%"
"681";"Kesko B";"19.37";"EUR";"Finland";"KESKOB";"Food and Beverage";"86794.7";"19.0";"7.2%";"2.6";"10.8%";"-6.6%"
"828";"Kesla";"2.70";"EUR";"Finland";"KELAS";"Industrials";"102.3";"-4.2";"-246.6%";;"-14.6%";"-35.3%"
"1887";"K-Fast Holding";"10.06";"SEK";"Sweden";"KFAST B";"Financials";"2474.7";"11.4";"96.1%";"0.1";"1.1%";"-35.4%"
"831";"KH Group";"0.55";"EUR";"Finland";"KHG";"Financials";"355.2";"7.4";"138.9%";"0.1";"8.1%";"-9.0%"
"1142";"Kid";"120.00";"NOK";"Norway";"KID";"Consumer Durables";"5023.7";"21.3";"-42.5%";"-0.5";"11.9%";"-27.0%"
"2528";"Kinda Brave";"1.50";"SEK";"Sweden";"BRAVE";"Consumer Durables";"73.5";"-2.0";"31.8%";;;"10.7%"
"120";"Kinnevik B";"49.90";"SEK";"Sweden";"KINV B";"Financials";"14051.9";"-4.1";"-29.9%";;"-12.6%";"-41.4%"
"1143";"Kitron";"99.05";"NOK";"Norway";"KIT";"Industrials";"22312.3";"37.6";"56.4%";"0.7";"23.7%";"95.9%"
"2249";"Kjell Group";"8.94";"SEK";"Sweden";"KJELL";"Consumer Durables";"852.3";"-1.2";"-1073.1%";;"-46.9%";"-11.8%"
"2322";"KlaraBo";"14.26";"SEK";"Sweden";"KLARA B";"Financials";"2251.5";"14.8";"17.1%";"0.9";"1.7%";"-18.3%"
"911";"Klaria Pharma";"0.76";"SEK";"Sweden";"KLAR";"Health Care";"186.9";"-3.6";"44.7%";;;"-49.9%"
"1849";"Klaveness Combination";"90.80";"NOK";"Norway";"KCC";"Industrials";"5565.4";"16.1";"-58.4%";"-0.3";"8.0%";"34.2%"
"2007";"Klimator";"3.75";"SEK";"Sweden";"KLIMAT";"Industrials";"131.5";"147.6";"131.5%";"1.1";"103.5%";"51.9%"
"1118";"KMC Properties";"24.00";"NOK";"Norway";"KMCP";"Financials";"23.2";"0.0";"1799.4%";"0.0";;"-58.3%"
"122";"KnowIT";"107.00";"SEK";"Sweden";"KNOW";"Technology";"2932.8";"-10.3";"-369.5%";;"-5.2%";"-43.0%"
"948";"Kobenhavns Lufthavne";"6260.00";"DKK";"Denmark";"KBHL";"Industrials";"74184.0";"39.6";"18.8%";"2.1";"14.7%";"-10.8%"
"1715";"Kojamo";"8.39";"EUR";"Finland";"KOJAMO";"Financials";"23223.6";"99.5";"-1.7%";"-56.9";"1.9%";"-7.1%"
"2203";"Komplett";"8.82";"NOK";"Norway";"KOMPL";"Consumer Durables";"1592.9";"-2.3";"-243.8%";;"-20.0%";"-24.3%"
"682";"KONE";"54.78";"EUR";"Finland";"KNEBV";"Industrials";"324803.5";"29.0";"3.0%";"9.6";"40.0%";"-6.4%"
"683";"Konecranes";"87.70";"EUR";"Finland";"KCR";"Industrials";"77815.0";"17.4";"8.5%";"2.0";"25.3%";"18.6%"
"1074";"Kongsberg Automotive";"1.97";"NOK";"Norway";"KOA";"Industrials";"1932.5";"833.1";"101.2%";"8.2";"4.4%";"23.5%"
"1026";"Kongsberg Gruppen";"412.40";"NOK";"Norway";"KOG";"Industrials";"373633.3";"45.6";"55.1%";"0.8";"38.2%";"20.1%"
"1847";"Konsolidator";"4.46";"DKK";"Denmark";"KONSOL";"Technology";"165.7";"-18.6";"64.7%";;"-58.1%";"9.0%"
"755";"Kontigo Care";"1.60";"SEK";"Sweden";"KONT";"Health Care";"56.4";"-27.2";"-296.0%";;"-6.0%";"-46.3%"
"570";"Kopparbergs";"114.60";"SEK";"Sweden";"KOBR B";"Food and Beverage";"2361.8";"18.3";"10.1%";"1.8";"31.4%";"-7.4%"
"2484";"Koskisen";"8.70";"EUR";"Finland";"KOSKI";"Materials";"2347.9";"23.2";"4.0%";"5.8";"6.4%";"12.5%"
"2054";"Kraft Bank";"14.70";"NOK";"Norway";"KRAB";"Financials";"635.9";"9.5";"136.0%";"0.1";"2.0%";"60.6%"
"2082";"Kreate Group";"12.80";"EUR";"Finland";"KREATE";"Industrials";"1288.1";"17.8";"45.5%";"0.4";"13.8%";"47.0%"
